日　　期	市　　場	產　　品	上價	中價	下價	平均價(元/公斤)	增減%	交易量(公斤)	增減%	
112/02/03	540 南投市  	FB2 花椰菜 白梗 	23.0 	21.0 	12.0 	20.3 	 +  6	188 	 - 64	3818.28
112/02/03	540 南投市  	FD1 花胡瓜  	90.0 	85.0 	60.0 	84.9 	 +  5	166 	 + 12	14085.1
112/02/03	540 南投市  	FK5 甜椒 青椒 	40.0 	26.0 	20.0 	25.7 	 - 36	303 	 +137	7781.04
112/02/03	540 南投市  	LA1 甘藍 初秋 	32.0 	26.0 	19.0 	24.9 	 - 14	994 	 +108	24740.66
112/02/03	540 南投市  	LC1 包心白 包白 	18.0 	16.0 	13.0 	15.8 	  -  	175 	  -  	2770.25
112/02/03	540 南投市  	LH2 菠菜 角葉 	38.0 	36.0 	32.0 	35.4 	  -  	59 	  -  	2090.37
112/02/03	540 南投市  	LJ3 芥菜 大芥菜 	22.0 	21.0 	20.0 	20.9 	  -  	366 	  -  	7631.1
112/02/03	540 南投市  	OX1 其他  	290.0 	39.0 	10.0 	37.3 	 + 23	"2,349 "	 + 32	87711.66
112/02/03	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	16.0 	8.0 	15.1 	 + 12	615 	 +  3	9292.65
112/02/03	540 南投市  	SG1 大蒜 硬梗 	75.0 	45.0 	17.0 	44.6 	 +  3	201 	 + 84	8972.64
112/02/03	540 南投市  	SQ3 茭白筍 去殼 	290.0 	247.0 	130.0 	245.6 	 +  3	34 	 + 48	8350.06
112/02/04	540 南投市  	FB2 花椰菜 白梗 	30.0 	25.0 	18.0 	24.3 	 + 20	446 	 +137	10851.18
112/02/04	540 南投市  	FD1 花胡瓜  	90.0 	83.0 	60.0 	82.9 	 -  2	152 	 -  8	12605.36
112/02/04	540 南投市  	FI2 茄子 麻荸茄 	60.0 	47.0 	33.0 	46.1 	  -  	214 	  -  	9861.12
112/02/04	540 南投市  	FJ3 番茄 牛番茄 	70.0 	33.0 	27.0 	31.8 	  -  	144 	  -  	4579.2
112/02/04	540 南投市  	FK5 甜椒 青椒 	28.0 	19.0 	15.0 	18.4 	 - 28	223 	 - 26	4096.51
112/02/04	540 南投市  	FN2 敏豆 青豆 	250.0 	185.0 	50.0 	183.0 	  -  	45 	  -  	8235
112/02/04	540 南投市  	LA1 甘藍 初秋 	32.0 	27.0 	22.0 	26.5 	 +  6	960 	 -  3	25401.6
112/02/04	540 南投市  	LC1 包心白 包白 	17.0 	15.0 	13.0 	14.0 	 - 12	492 	 +181	6878.16
112/02/04	540 南投市  	LH2 菠菜 角葉 	44.0 	35.0 	30.0 	34.1 	 -  4	178 	 +202	6076.92
112/02/04	540 南投市  	LJ3 芥菜 大芥菜 	22.0 	16.0 	8.0 	15.2 	 - 27	682 	 + 86	10359.58
112/02/04	540 南投市  	OX1 其他  	115.0 	36.0 	4.5 	34.6 	 -  7	"2,235 "	 -  5	77375.7
112/02/04	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	13.0 	8.0 	12.8 	 - 15	"1,255 "	 +104	16101.65
112/02/04	540 南投市  	SG1 大蒜 硬梗 	75.0 	66.0 	45.0 	65.1 	 + 46	136 	 - 32	8848.16
112/02/04	540 南投市  	SQ3 茭白筍 去殼 	290.0 	254.0 	100.0 	252.1 	 +  3	58 	 + 71	14620.06
112/02/05	540 南投市  	FB2 花椰菜 白梗 	30.0 	25.0 	20.0 	24.6 	 +  1	433 	 -  3	10643.14
112/02/05	540 南投市  	FD1 花胡瓜  	90.0 	81.0 	50.0 	80.0 	 -  4	289 	 + 90	23122.89
112/02/05	540 南投市  	FI2 茄子 麻荸茄 	49.0 	44.0 	35.0 	43.4 	 -  6	146 	 - 32	6334.94
112/02/05	540 南投市  	FK5 甜椒 青椒 	27.0 	26.0 	25.0 	25.6 	 + 39	149 	 - 33	3809.93
112/02/05	540 南投市  	FN2 敏豆 青豆 	250.0 	192.0 	70.0 	190.7 	 +  4	34 	 - 24	6485.16
112/02/05	540 南投市  	LA1 甘藍 初秋 	30.0 	25.0 	23.0 	24.2 	 -  9	"1,344 "	 + 40	32484.48
112/02/05	540 南投市  	LC1 包心白 包白 	17.0 	15.0 	13.0 	14.3 	 +  3	553 	 + 12	7924.49
112/02/05	540 南投市  	LH2 菠菜 角葉 	40.0 	33.0 	18.0 	32.7 	 -  4	154 	 - 13	5034.26
112/02/05	540 南投市  	OX1 其他  	130.0 	35.0 	3.0 	33.5 	 -  3	"2,181 "	 -  2	73019.88
112/02/05	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	17.0 	9.0 	16.5 	 + 28	"1,597 "	 + 27	26286.62
112/02/05	540 南投市  	SE1 青蔥 日蔥 	53.0 	50.0 	33.0 	48.8 	  -  	73 	  -  	3559.48
112/02/05	540 南投市  	SG1 大蒜 硬梗 	77.0 	70.0 	68.0 	68.6 	 +  5	137 	 +  1	9402.31
112/02/05	540 南投市  	SQ3 茭白筍 去殼 	290.0 	245.0 	140.0 	244.0 	 -  3	48 	 - 17	11710.08
112/02/08	540 南投市  	FB2 花椰菜 白梗 	40.0 	30.0 	25.0 	29.3 	 + 19	314 	 - 27	9200.2
112/02/08	540 南投市  	FC1 胡瓜 黑刺 	35.0 	28.0 	10.0 	27.6 	  -  	266 	  -  	7346.92
112/02/08	540 南投市  	FD1 花胡瓜  	75.0 	70.0 	50.0 	69.1 	 - 14	321 	 + 11	22181.1
112/02/08	540 南投市  	FI2 茄子 麻荸茄 	50.0 	28.0 	11.0 	27.3 	 - 37	131 	 - 10	3574.99
112/02/08	540 南投市  	FJ3 番茄 牛番茄 	70.0 	46.0 	35.0 	45.7 	  -  	143 	  -  	6529.38
112/02/08	540 南投市  	FK5 甜椒 青椒 	80.0 	21.0 	15.0 	20.8 	 - 19	149 	    0	3099.2
112/02/08	540 南投市  	FN2 敏豆 青豆 	250.0 	133.0 	41.0 	131.6 	 - 31	75 	 +121	9866.25
112/02/08	540 南投市  	LA1 甘藍 初秋 	26.0 	24.0 	18.0 	23.8 	 -  2	"1,183 "	 - 12	28096.25
112/02/08	540 南投市  	LH2 菠菜 角葉 	32.0 	26.0 	14.0 	25.6 	 - 22	207 	 + 34	5299.2
112/02/08	540 南投市  	OX1 其他  	120.0 	33.0 	1.0 	31.3 	 -  6	"2,950 "	 + 35	92453
112/02/08	540 南投市  	SQ3 茭白筍 去殼 	290.0 	213.0 	100.0 	211.0 	 - 14	49 	 +  2	10339.98
112/02/09	540 南投市  	FB2 花椰菜 白梗 	39.0 	34.0 	30.0 	33.8 	 + 15	243 	 - 23	8223.12
112/02/09	540 南投市  	FD1 花胡瓜  	75.0 	41.0 	40.0 	50.1 	 - 28	357 	 + 11	17882.13
112/02/09	540 南投市  	FN2 敏豆 青豆 	250.0 	48.0 	30.0 	46.8 	 - 64	112 	 + 49	5237.12
112/02/09	540 南投市  	LA1 甘藍 初秋 	30.0 	23.0 	13.0 	22.5 	 -  5	"1,380 "	 + 17	31022.4
112/02/09	540 南投市  	LC1 包心白 包白 	17.0 	16.7 	16.0 	16.4 	  -  	191 	  -  	3132.4
112/02/09	540 南投市  	LH2 菠菜 角葉 	40.0 	27.0 	16.0 	26.7 	 +  4	285 	 + 38	7612.35
112/02/09	540 南投市  	OX1 其他  	130.0 	36.0 	13.0 	34.9 	 + 11	"2,473 "	 - 16	86381.89
112/02/09	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	15.0 	10.0 	14.3 	  -  	765 	  -  	10916.55
112/02/09	540 南投市  	SE1 青蔥 日蔥 	50.0 	48.0 	30.0 	47.6 	  -  	108 	  -  	5136.48
112/02/09	540 南投市  	SG1 大蒜 硬梗 	84.0 	74.0 	65.0 	73.6 	  -  	261 	  -  	19199.16
112/02/10	540 南投市  	FB2 花椰菜 白梗 	40.0 	28.0 	20.0 	27.7 	 - 18	317 	 + 30	8771.39
112/02/10	540 南投市  	FC1 胡瓜 黑刺 	33.0 	28.0 	23.0 	27.1 	  -  	226 	  -  	6120.08
112/02/10	540 南投市  	FD1 花胡瓜  	75.0 	50.0 	30.0 	48.6 	 -  3	387 	 +  8	18815.94
112/02/10	540 南投市  	FI2 茄子 麻荸茄 	45.0 	39.0 	20.0 	38.7 	  -  	194 	  -  	7505.86
112/02/10	540 南投市  	FJ1 番茄 黑柿 	70.0 	56.0 	45.0 	55.8 	  -  	343 	  -  	19135.97
112/02/10	540 南投市  	FK5 甜椒 青椒 	14.0 	12.0 	10.0 	11.1 	  -  	158 	  -  	1747.48
112/02/10	540 南投市  	FN2 敏豆 青豆 	250.0 	108.0 	15.0 	107.7 	 +130	58 	 - 48	6243.7
112/02/10	540 南投市  	LA1 甘藍 初秋 	25.0 	18.0 	10.0 	16.9 	 - 25	"1,814 "	 + 31	30638.46
112/02/10	540 南投市  	LC1 包心白 包白 	15.0 	14.0 	11.0 	13.2 	 - 20	333 	 + 74	4388.94
112/02/10	540 南投市  	LH2 菠菜 角葉 	40.0 	20.0 	13.0 	19.3 	 - 28	239 	 - 16	4607.92
112/02/10	540 南投市  	OX1 其他  	120.0 	31.0 	7.0 	29.2 	 - 16	"2,285 "	 -  8	66790.55
112/02/10	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	14.0 	8.0 	13.0 	 -  9	609 	 - 20	7941.36
112/02/10	540 南投市  	SG1 大蒜 硬梗 	80.0 	48.0 	28.0 	47.9 	 - 35	271 	 +  4	12972.77
112/02/11	540 南投市  	FB2 花椰菜 白梗 	33.0 	27.0 	22.0 	26.3 	 -  5	366 	 + 15	9625.8
112/02/11	540 南投市  	FD1 花胡瓜  	70.0 	47.0 	30.0 	46.2 	 -  5	321 	 - 17	14836.62
112/02/11	540 南投市  	FG1 苦瓜 白大米 	75.0 	45.0 	30.0 	43.9 	  -  	217 	  -  	9532.81
112/02/11	540 南投市  	FJ1 番茄 黑柿 	60.0 	55.0 	34.0 	54.8 	 -  2	206 	 - 40	11278.5
112/02/11	540 南投市  	FN2 敏豆 青豆 	230.0 	78.0 	20.0 	77.8 	 - 28	143 	 +147	11119.68
112/02/11	540 南投市  	LA1 甘藍 初秋 	27.0 	18.0 	12.0 	17.5 	 +  4	"1,373 "	 - 24	24054.96
112/02/11	540 南投市  	LC1 包心白 包白 	14.0 	13.8 	13.0 	13.7 	 +  4	166 	 - 50	2269.22
112/02/11	540 南投市  	LH2 菠菜 角葉 	40.0 	21.0 	8.0 	20.0 	 +  3	273 	 + 14	5446.35
112/02/11	540 南投市  	OX1 其他  	130.0 	30.0 	6.0 	28.8 	 -  1	"2,642 "	 + 16	76089.6
112/02/11	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	10.0 	5.0 	9.4 	 - 28	684 	 + 12	6450.12
112/02/11	540 南投市  	SG1 大蒜 硬梗 	50.0 	41.0 	30.0 	40.5 	 - 15	250 	 -  8	10122.5
112/02/11	540 南投市  	SQ3 茭白筍 去殼 	290.0 	242.0 	100.0 	240.4 	  -  	56 	  -  	13460.16
112/02/12	540 南投市  	FB2 花椰菜 白梗 	37.0 	29.0 	21.0 	28.3 	 +  7	221 	 - 40	6245.46
112/02/12	540 南投市  	FD1 花胡瓜  	60.0 	41.0 	25.0 	40.5 	 - 12	256 	 - 20	10373.12
112/02/12	540 南投市  	FJ3 番茄 牛番茄 	70.0 	52.0 	40.0 	51.8 	  -  	345 	  -  	17884.8
112/02/12	540 南投市  	LA1 甘藍 初秋 	25.0 	13.0 	5.0 	12.4 	 - 29	"2,137 "	 + 56	26520.17
112/02/12	540 南投市  	LC1 包心白 包白 	14.0 	14.0 	14.0 	14.0 	 +  2	195 	 + 17	2730
112/02/12	540 南投市  	LH2 菠菜 角葉 	40.0 	25.0 	12.0 	24.5 	 + 23	226 	 - 17	5534.74
112/02/12	540 南投市  	OX1 其他  	355.0 	35.0 	7.0 	33.9 	 + 18	"2,141 "	 - 19	72472.85
112/02/12	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	16.0 	6.0 	15.9 	 + 69	634 	 -  7	10105.96
112/02/12	540 南投市  	SG1 大蒜 硬梗 	50.0 	42.0 	30.0 	41.6 	 +  3	172 	 - 31	7160.36
112/02/12	540 南投市  	SQ3 茭白筍 去殼 	290.0 	175.0 	100.0 	173.3 	 - 28	24 	 - 57	4159.92
112/02/14	540 南投市  	FB2 花椰菜 白梗 	30.0 	25.0 	17.0 	24.1 	 - 15	335 	 + 52	8066.8
112/02/14	540 南投市  	FD1 花胡瓜  	60.0 	44.0 	31.0 	43.4 	 +  7	134 	 - 48	5819.62
112/02/14	540 南投市  	FI2 茄子 麻荸茄 	38.0 	28.0 	20.0 	27.1 	  -  	86 	  -  	2326.3
112/02/14	540 南投市  	FJ1 番茄 黑柿 	60.0 	47.0 	18.0 	46.3 	  -  	424 	  -  	19631.2
112/02/14	540 南投市  	FK5 甜椒 青椒 	22.0 	21.0 	20.0 	20.9 	  -  	138 	  -  	2880.06
112/02/14	540 南投市  	FN2 敏豆 青豆 	190.0 	62.0 	16.0 	60.8 	  -  	172 	  -  	10462.76
112/02/14	540 南投市  	LA1 甘藍 初秋 	22.0 	12.0 	4.5 	11.3 	 -  9	"2,473 "	 + 16	27821.25
112/02/14	540 南投市  	LC1 包心白 包白 	15.0 	14.5 	13.0 	14.0 	    0	194 	 -  1	2716
112/02/14	540 南投市  	LH2 菠菜 角葉 	40.0 	26.0 	17.0 	25.4 	 +  4	236 	 +  4	5996.76
112/02/14	540 南投市  	OX1 其他  	115.0 	33.0 	7.5 	31.2 	 -  8	"2,270 "	 +  6	70869.4
112/02/14	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	13.0 	7.0 	12.1 	 - 24	704 	 + 11	8539.52
112/02/14	540 南投市  	SG1 大蒜 硬梗 	50.0 	31.0 	20.0 	30.7 	 - 26	263 	 + 53	8084.62
112/02/14	540 南投市  	SQ3 茭白筍 去殼 	290.0 	230.0 	130.0 	228.4 	 + 32	55 	 +129	12559.8
112/02/15	540 南投市  	FB2 花椰菜 白梗 	30.0 	26.0 	16.0 	25.7 	 +  7	283 	 - 16	7258.95
112/02/15	540 南投市  	FD1 花胡瓜  	60.0 	50.0 	35.0 	49.8 	 + 15	166 	 + 24	8265.14
112/02/15	540 南投市  	FG1 苦瓜 白大米 	70.0 	45.0 	22.0 	44.0 	  -  	233 	  -  	10254.33
112/02/15	540 南投市  	FI2 茄子 麻荸茄 	37.0 	27.0 	18.0 	26.8 	 -  1	42 	 - 51	1126.44
112/02/15	540 南投市  	FJ1 番茄 黑柿 	60.0 	46.0 	15.0 	45.0 	 -  3	325 	 - 23	14631.5
112/02/15	540 南投市  	FK4 甜椒 彩色種 	70.0 	27.0 	5.0 	26.5 	  -  	152 	  -  	4020.4
112/02/15	540 南投市  	FN2 敏豆 青豆 	100.0 	28.0 	10.0 	27.4 	 - 55	220 	 + 28	6030.2
112/02/15	540 南投市  	LA1 甘藍 初秋 	15.0 	11.0 	6.0 	10.5 	 -  7	"1,221 "	 - 51	12820.5
112/02/15	540 南投市  	LC1 包心白 包白 	14.0 	13.5 	13.0 	13.1 	 -  6	234 	 + 21	3074.76
112/02/15	540 南投市  	LH2 菠菜 角葉 	40.0 	21.0 	12.0 	20.6 	 - 19	301 	 + 28	6191.57
112/02/15	540 南投市  	OX1 其他  	120.0 	35.0 	5.0 	33.8 	 +  8	"1,879 "	 - 17	63491.41
112/02/15	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	17.0 	12.0 	16.2 	 + 33	393 	 - 44	6358.74
112/02/15	540 南投市  	SG1 大蒜 硬梗 	50.0 	44.0 	40.0 	43.8 	 + 42	135 	 - 49	5910.3
112/02/16	540 南投市  	FD1 花胡瓜  	60.0 	51.0 	35.0 	50.9 	 +  2	133 	 - 20	6764.38
112/02/16	540 南投市  	FG1 苦瓜 白大米 	38.0 	34.0 	32.0 	33.7 	 - 23	358 	 + 54	12075.34
112/02/16	540 南投市  	FI2 茄子 麻荸茄 	54.0 	33.0 	15.0 	32.6 	 + 22	198 	 +371	6454.8
112/02/16	540 南投市  	FJ3 番茄 牛番茄 	60.0 	42.0 	25.0 	41.2 	  -  	242 	  -  	9963.14
112/02/16	540 南投市  	FN2 敏豆 青豆 	135.0 	52.0 	11.0 	50.9 	 + 86	268 	 + 22	13646.56
112/02/16	540 南投市  	LA1 甘藍 初秋 	15.0 	10.0 	3.0 	9.9 	 -  6	"1,447 "	 + 19	14281.89
112/02/16	540 南投市  	LH2 菠菜 角葉 	40.0 	31.0 	21.0 	29.9 	 + 45	98 	 - 67	2925.3
112/02/16	540 南投市  	OX1 其他  	80.0 	33.0 	5.0 	31.7 	 -  6	"1,717 "	 -  9	54377.39
112/02/16	540 南投市  	SA3 蘿蔔 矸仔 	18.0 	13.0 	7.0 	12.6 	 - 22	550 	 + 40	6946.5
112/02/16	540 南投市  	SQ3 茭白筍 去殼 	290.0 	213.0 	100.0 	212.4 	  -  	58 	  -  	12319.78
112/02/17	540 南投市  	FB2 花椰菜 白梗 	30.0 	25.0 	13.0 	24.1 	  -  	262 	  -  	6314.2
112/02/17	540 南投市  	FD1 花胡瓜  	60.0 	46.0 	32.0 	44.9 	 - 12	147 	 + 11	6604.71
112/02/17	540 南投市  	FI2 茄子 麻荸茄 	50.0 	26.0 	18.0 	25.3 	 - 22	162 	 - 18	4098.6
112/02/17	540 南投市  	FJ1 番茄 黑柿 	60.0 	35.0 	15.0 	34.5 	  -  	602 	  -  	20756.96
112/02/17	540 南投市  	FK5 甜椒 青椒 	21.0 	17.0 	11.0 	16.3 	  -  	311 	  -  	5063.08
112/02/17	540 南投市  	FN2 敏豆 青豆 	130.0 	25.0 	10.0 	23.8 	 - 53	201 	 - 25	4785.81
112/02/17	540 南投市  	LA1 甘藍 初秋 	20.0 	14.0 	10.0 	13.0 	 + 32	"1,255 "	 - 13	16327.55
112/02/17	540 南投市  	LC1 包心白 包白 	15.0 	15.0 	15.0 	15.0 	  -  	243 	  -  	3645
112/02/17	540 南投市  	LH2 菠菜 角葉 	40.0 	28.0 	17.0 	27.2 	 -  9	192 	 + 96	5226.24
112/02/17	540 南投市  	OX1 其他  	305.0 	32.0 	7.0 	31.0 	 -  2	"2,068 "	 + 20	64025.28
112/02/17	540 南投市  	SG1 大蒜 硬梗 	50.0 	33.0 	10.0 	32.4 	  -  	212 	  -  	6864.56
112/02/18	540 南投市  	FB2 花椰菜 白梗 	34.0 	29.0 	23.0 	28.0 	 + 16	265 	 +  1	7414.7
112/02/18	540 南投市  	FD1 花胡瓜  	75.0 	56.0 	35.0 	55.0 	 + 22	163 	 + 11	8965
112/02/18	540 南投市  	FG1 苦瓜 白大米 	40.0 	39.5 	37.0 	39.3 	  -  	118 	  -  	4636.22
112/02/18	540 南投市  	FI2 茄子 麻荸茄 	50.0 	24.0 	9.0 	23.5 	 -  7	275 	 + 70	6468
112/02/18	540 南投市  	FJ1 番茄 黑柿 	60.0 	48.0 	20.0 	46.9 	 + 36	316 	 - 48	14833.04
112/02/18	540 南投市  	FN2 敏豆 青豆 	130.0 	38.0 	10.0 	37.7 	 + 58	53 	 - 74	1999.69
112/02/18	540 南投市  	LA1 甘藍 初秋 	22.0 	15.0 	5.0 	14.0 	 +  7	"1,038 "	 - 17	14511.24
112/02/18	540 南投市  	LC1 包心白 包白 	14.0 	13.0 	10.0 	12.0 	 - 20	407 	 + 67	4871.79
112/02/18	540 南投市  	LH2 菠菜 角葉 	40.0 	26.0 	12.0 	25.8 	 -  5	234 	 + 22	6032.52
112/02/18	540 南投市  	OX1 其他  	325.0 	31.0 	7.0 	29.2 	 -  6	"2,167 "	 +  5	63233.06
112/02/18	540 南投市  	SA3 蘿蔔 矸仔 	14.0 	10.0 	3.0 	9.3 	  -  	511 	  -  	4762.52
112/02/18	540 南投市  	SG1 大蒜 硬梗 	55.0 	47.0 	32.0 	46.5 	 + 44	136 	 - 36	6329.44
112/02/18	540 南投市  	SQ3 茭白筍 去殼 	290.0 	247.0 	100.0 	246.2 	  -  	47 	  -  	11569.99
112/02/19	540 南投市  	FB2 花椰菜 白梗 	33.0 	26.0 	20.0 	25.8 	 -  8	194 	 - 27	5011.02
112/02/19	540 南投市  	FD1 花胡瓜  	75.0 	55.0 	35.0 	54.5 	 -  1	200 	 + 23	10896
112/02/19	540 南投市  	FI2 茄子 麻荸茄 	44.0 	31.0 	22.0 	30.0 	 + 28	273 	 -  1	8200.92
112/02/19	540 南投市  	FJ1 番茄 黑柿 	60.0 	41.0 	20.0 	40.8 	 - 13	442 	 + 40	18051.28
112/02/19	540 南投市  	FN2 敏豆 青豆 	130.0 	33.0 	12.0 	32.5 	 - 14	62 	 + 17	2013.14
112/02/19	540 南投市  	LA1 甘藍 初秋 	17.0 	16.0 	12.0 	15.6 	 + 11	860 	 - 17	13373
112/02/19	540 南投市  	LC1 包心白 包白 	11.0 	10.5 	10.0 	10.4 	 - 13	242 	 - 41	2509.54
112/02/19	540 南投市  	LH2 菠菜 角葉 	40.0 	26.0 	20.0 	25.6 	 -  1	270 	 + 15	6912
112/02/19	540 南投市  	OX1 其他  	140.0 	34.0 	7.0 	32.6 	 + 12	"2,150 "	 -  1	70111.5
112/02/19	540 南投市  	SG1 大蒜 硬梗 	60.0 	33.0 	30.0 	32.9 	 - 29	114 	 - 16	3755.16
112/02/19	540 南投市  	SQ3 茭白筍 去殼 	290.0 	242.0 	100.0 	239.8 	 -  3	42 	 - 11	10069.92
112/02/21	540 南投市  	FB2 花椰菜 白梗 	41.0 	34.0 	20.0 	33.1 	 + 28	295 	 + 52	9776.3
112/02/21	540 南投市  	FD1 花胡瓜  	70.0 	55.0 	36.0 	54.3 	 -  0	214 	 +  7	11620.2
112/02/21	540 南投市  	FJ1 番茄 黑柿 	60.0 	43.0 	21.0 	42.5 	 +  4	480 	 +  9	20385.6
112/02/21	540 南投市  	LA1 甘藍 初秋 	22.0 	21.0 	17.0 	20.5 	 + 32	443 	 - 48	9099.22
112/02/21	540 南投市  	LB1 小白菜 土白菜 	27.0 	22.0 	20.0 	21.7 	  -  	128 	  -  	2771.2
112/02/21	540 南投市  	LH2 菠菜 角葉 	40.0 	30.0 	20.0 	29.1 	 + 14	230 	 - 15	6690.7
112/02/21	540 南投市  	OX1 其他  	100.0 	33.0 	8.0 	31.3 	 -  4	"2,311 "	 +  7	72380.52
112/02/21	540 南投市  	SA3 蘿蔔 矸仔 	14.0 	11.0 	8.0 	10.2 	  -  	450 	  -  	4590
112/02/21	540 南投市  	SE1 青蔥 日蔥 	47.0 	43.0 	38.0 	42.0 	  -  	35 	  -  	1471.4
112/02/21	540 南投市  	SG1 大蒜 硬梗 	58.0 	34.0 	21.0 	33.4 	 +  1	178 	 + 56	5939.86
112/02/21	540 南投市  	SQ3 茭白筍 去殼 	290.0 	218.0 	100.0 	216.6 	 - 10	44 	 +  5	9529.96
112/02/22	540 南投市  	FB2 花椰菜 白梗 	43.0 	36.0 	30.0 	35.2 	 +  6	303 	 +  3	10650.45
112/02/22	540 南投市  	FD1 花胡瓜  	70.0 	60.0 	40.0 	59.7 	 + 10	141 	 - 34	8414.88
112/02/22	540 南投市  	FI2 茄子 麻荸茄 	45.0 	28.0 	15.0 	27.7 	  -  	215 	  -  	5953.35
112/02/22	540 南投市  	FJ1 番茄 黑柿 	60.0 	36.0 	17.0 	35.3 	 - 17	643 	 + 34	22672.18
112/02/22	540 南投市  	LA1 甘藍 初秋 	20.0 	19.0 	17.0 	18.3 	 - 11	"1,225 "	 +177	22405.25
112/02/22	540 南投市  	LC1 包心白 包白 	15.0 	13.0 	11.0 	12.6 	  -  	311 	  -  	3918.6
112/02/22	540 南投市  	LH2 菠菜 角葉 	40.0 	30.0 	10.0 	29.8 	 +  2	241 	 +  5	7174.57
112/02/22	540 南投市  	LI3 萵苣菜 本島圓葉 	51.0 	47.0 	38.0 	46.2 	  -  	40 	  -  	1848
112/02/22	540 南投市  	OX1 其他  	140.0 	33.0 	8.0 	31.1 	 -  1	"1,980 "	 - 14	61578
112/02/22	540 南投市  	SG1 大蒜 硬梗 	60.0 	51.0 	35.0 	50.1 	 + 50	145 	 - 19	7268.85
112/02/23	540 南投市  	FB2 花椰菜 白梗 	42.0 	39.0 	25.0 	38.2 	 +  9	204 	 - 33	7784.64
112/02/23	540 南投市  	FD1 花胡瓜  	70.0 	56.0 	39.0 	55.1 	 -  8	149 	 +  6	8205.43
112/02/23	540 南投市  	FI2 茄子 麻荸茄 	40.0 	32.0 	17.0 	31.8 	 + 15	209 	 -  3	6654.56
112/02/23	540 南投市  	FJ1 番茄 黑柿 	55.0 	44.0 	28.0 	43.1 	 + 22	329 	 - 49	14176.61
112/02/23	540 南投市  	LA1 甘藍 初秋 	20.0 	18.0 	13.0 	17.5 	 -  4	"1,585 "	 + 29	27737.5
112/02/23	540 南投市  	LH2 菠菜 角葉 	40.0 	32.0 	15.0 	31.0 	 +  4	118 	 - 51	3659.18
112/02/23	540 南投市  	LI3 萵苣菜 本島圓葉 	55.0 	40.0 	25.0 	39.1 	 - 15	56 	 + 40	2190.72
112/02/23	540 南投市  	OX1 其他  	130.0 	36.0 	7.0 	34.1 	 + 10	"1,045 "	 - 47	35634.5
112/02/24	540 南投市  	FB2 花椰菜 白梗 	43.0 	38.0 	30.0 	37.1 	 -  3	272 	 + 33	10091.2
112/02/24	540 南投市  	FI2 茄子 麻荸茄 	40.0 	29.0 	22.0 	28.9 	 -  9	223 	 +  7	6433.55
112/02/24	540 南投市  	FJ1 番茄 黑柿 	55.0 	36.0 	30.0 	35.3 	 - 18	461 	 + 40	16273.3
112/02/24	540 南投市  	FK4 甜椒 彩色種 	70.0 	33.0 	13.0 	32.8 	  -  	235 	  -  	7715.05
112/02/24	540 南投市  	LA1 甘藍 初秋 	20.0 	18.0 	12.0 	17.6 	 +  1	"1,602 "	 +  1	28259.28
112/02/24	540 南投市  	LC1 包心白 包白 	13.0 	13.0 	13.0 	13.0 	  -  	206 	  -  	2678
112/02/24	540 南投市  	LH2 菠菜 角葉 	40.0 	35.0 	28.0 	34.8 	 + 12	152 	 + 29	5294.16
112/02/24	540 南投市  	LI3 萵苣菜 本島圓葉 	55.0 	39.0 	25.0 	38.7 	 -  1	81 	 + 45	3132.27
112/02/24	540 南投市  	OX1 其他  	130.0 	42.0 	8.0 	37.1 	 +  9	"2,207 "	 +111	81835.56
112/02/24	540 南投市  	SG1 大蒜 硬梗 	60.0 	47.0 	40.0 	46.4 	  -  	224 	  -  	10384.64
112/02/24	540 南投市  	SQ3 茭白筍 去殼 	290.0 	225.0 	100.0 	223.4 	  -  	57 	  -  	12734.94
112/02/25	540 南投市  	FB2 花椰菜 白梗 	43.0 	38.0 	20.0 	37.3 	 +  0	485 	 + 78	18071.1
112/02/25	540 南投市  	FD1 花胡瓜  	85.0 	68.0 	45.0 	67.6 	  -  	205 	  -  	13849.8
112/02/25	540 南投市  	FI2 茄子 麻荸茄 	30.0 	17.0 	6.0 	16.3 	 - 44	726 	 +226	11812.02
112/02/25	540 南投市  	FJ1 番茄 黑柿 	55.0 	43.0 	22.0 	42.4 	 + 20	449 	 -  3	19055.56
112/02/25	540 南投市  	LA1 甘藍 初秋 	20.0 	16.0 	14.0 	15.7 	 - 11	"1,512 "	 -  6	23798.88
112/02/25	540 南投市  	LC1 包心白 包白 	12.0 	12.0 	12.0 	12.0 	 -  8	229 	 + 11	2748
112/02/25	540 南投市  	LH2 菠菜 角葉 	40.0 	36.0 	11.0 	35.3 	 +  1	226 	 + 49	7980.06
112/02/25	540 南投市  	OX1 其他  	105.0 	36.0 	6.0 	34.3 	 -  8	"2,347 "	 +  6	80455.16
112/02/25	540 南投市  	SG1 大蒜 硬梗 	50.0 	41.0 	25.0 	40.8 	 - 12	207 	 -  8	8439.39
