日　　期	市　　場	產　　品	上價	中價	下價	平均價(元/公斤)	增減%	交易量(公斤)	增減%	
111/09/29	800 高雄市	S9 葡萄 進口 	250.8 	112.5 	88.9 	135.4 	 -  9	"2,446 "	 - 12	331188.4
111/09/29	800 高雄市	T3 西瓜 黑美人 	25.0 	20.4 	20.0 	21.3 	 - 20	800 	 - 33	17040
111/09/29	800 高雄市	T5 西瓜 黃肉 	40.0 	34.5 	25.0 	33.7 	 + 20	"5,030 "	 +403	169511
111/09/29	800 高雄市	V1 甜瓜 美濃 	75.9 	65.0 	65.0 	67.2 	  -  	"1,100 "	  -  	73920
111/09/29	800 高雄市	X69 蘋果 富士進口 	107.6 	67.9 	52.6 	72.7 	 -  4	"20,658 "	 - 22	1501836.6
111/09/29	800 高雄市	Y9 桃子 進口 	382.8 	322.5 	200.0 	310.1 	 +  1	"1,180 "	 + 17	365918
111/09/29	800 高雄市	Z1 柿子 紅柿 	43.4 	35.2 	30.0 	35.8 	 -  3	"1,590 "	 + 51	56922
111/09/29	800 高雄市	Z2 柿子 水柿 	44.5 	40.0 	40.0 	40.9 	 -  9	132 	 + 26	5398.8
111/09/29	800 高雄市	Z4 柿子 甜柿 	116.4 	86.1 	66.8 	88.3 	 +  2	874 	 + 25	77174.2
111/09/30	800 高雄市	129 椰子 剝殼進口 	28.6 	28.2 	23.8 	27.4 	  -  	84 	  -  	2301.6
111/09/30	800 高雄市	31 釋迦  	100.0 	84.4 	80.0 	86.7 	 +  8	180 	 + 50	15606
111/09/30	800 高雄市	469 藍莓 進口 	469.6 	360.7 	350.0 	380.4 	 - 18	84 	 -  9	31953.6
111/09/30	800 高雄市	50 百香果 其他 	75.0 	66.7 	58.3 	66.7 	  -  	240 	  -  	16008
111/09/30	800 高雄市	51 百香果 改良種 	81.0 	47.2 	31.2 	50.7 	 +  1	"2,641 "	 + 22	133898.7
111/09/30	800 高雄市	72 小番茄 聖女 	100.0 	96.2 	80.0 	93.7 	 + 31	438 	 - 35	41040.6
111/09/30	800 高雄市	74 小番茄 玉女 	250.0 	216.7 	200.0 	220.0 	    0	90 	 - 25	19800
111/09/30	800 高雄市	811 火龍果 白肉 	26.6 	16.5 	10.0 	17.3 	 + 12	521 	 - 42	9013.3
111/09/30	800 高雄市	812 火龍果 紅肉 	50.0 	30.7 	30.0 	34.4 	 + 26	"1,162 "	 - 10	39972.8
111/09/30	800 高雄市	91 其他  	22.7 	15.0 	15.0 	16.5 	 + 10	"1,320 "	 - 49	21780
111/09/30	800 高雄市	919 其他 進口 	65.0 	65.0 	65.0 	65.0 	 -  4	"1,440 "	 - 75	93600
111/09/30	800 高雄市	A1 香蕉  	35.5 	26.4 	17.4 	26.4 	 +  1	"4,650 "	 +  8	122760
111/09/30	800 高雄市	A2 香蕉 芭蕉紅芭蕉 	30.0 	30.0 	20.0 	28.0 	 + 40	"1,125 "	 + 56	31500
111/09/30	800 高雄市	B2 鳳梨 金鑽鳳梨 	30.0 	23.7 	20.0 	24.2 	 - 19	"1,908 "	 +173	46173.6
111/09/30	800 高雄市	C1 椪柑  	40.0 	40.0 	40.0 	40.0 	    0	216 	 -  8	8640
111/09/30	800 高雄市	C9 椪柑 進口 	110.0 	76.2 	30.0 	73.7 	 + 18	"1,690 "	 + 11	124553
111/09/30	800 高雄市	E1 甜橙 柳橙 	30.0 	28.2 	25.0 	27.9 	 +  6	510 	 - 59	14229
111/09/30	800 高雄市	E9 甜橙 進口 	60.9 	50.4 	44.4 	51.3 	 - 15	"2,322 "	 + 54	119118.6
111/09/30	800 高雄市	F1 雜柑 檸檬 	55.0 	48.5 	35.6 	47.2 	 + 13	"1,650 "	 -  3	77880
111/09/30	800 高雄市	F4 雜柑 桔子 	75.0 	70.4 	65.0 	70.2 	 +  0	420 	 - 30	29484
111/09/30	800 高雄市	G2 黃金果  	120.0 	79.8 	64.9 	84.9 	 + 11	730 	 -  3	61977
111/09/30	800 高雄市	G3 酪梨  	80.0 	76.0 	64.2 	74.5 	 + 44	"1,146 "	 - 58	85377
111/09/30	800 高雄市	G49 奇異果 進口 	174.4 	134.9 	120.0 	139.8 	 - 15	543 	 - 38	75911.4
111/09/30	800 高雄市	H3 柚子 紅柚 	25.0 	25.0 	25.0 	25.0 	 -  8	144 	 - 31	3600
111/09/30	800 高雄市	H49 葡萄柚 紅肉進口 	38.9 	38.9 	38.9 	38.9 	 + 11	"1,170 "	 + 17	45513
111/09/30	800 高雄市	H5 葡萄柚 白肉 	20.0 	16.2 	10.0 	15.7 	 - 22	84 	 - 83	1318.8
111/09/30	800 高雄市	I1 木瓜 網室紅肉 	39.5 	27.3 	20.6 	28.4 	 -  6	"7,865 "	 + 25	223366
111/09/30	800 高雄市	I4 木瓜 青木瓜 	20.0 	20.0 	20.0 	20.0 	 - 20	"1,800 "	 +125	36000
111/09/30	800 高雄市	K2 龍眼 十月眼 	135.0 	102.4 	76.7 	103.8 	 -  6	828 	 + 49	85946.4
111/09/30	800 高雄市	K3 龍眼 粉殼 	80.0 	65.8 	60.0 	67.5 	 -  6	450 	 - 36	30375
111/09/30	800 高雄市	N9 李 進口 	240.0 	208.9 	200.0 	213.3 	 - 12	150 	 - 29	31995
111/09/30	800 高雄市	O1 梨 橫山梨 	25.0 	25.0 	25.0 	25.0 	    0	600 	 - 62	15000
111/09/30	800 高雄市	O10 梨 寶島甘露梨 	99.5 	75.2 	70.0 	79.0 	 -  1	410 	 - 46	32390
111/09/30	800 高雄市	O4 梨 新興梨 	80.0 	67.5 	50.0 	66.5 	 + 22	"1,322 "	 - 17	87913
111/09/30	800 高雄市	O9 梨 其他進口 	144.4 	110.2 	100.0 	115.0 	 +  4	"1,155 "	 + 60	132825
111/09/30	800 高雄市	P1 番石榴 珍珠芭 	60.0 	40.8 	30.0 	42.5 	 -  4	"1,368 "	 - 23	58140
111/09/30	800 高雄市	Q2 蓮霧 子彈型 	50.0 	50.0 	50.0 	50.0 	  -  	144 	  -  	7200
111/09/30	800 高雄市	S1 葡萄 巨峰 	120.0 	94.2 	53.0 	91.1 	 + 11	444 	 + 25	40448.4
111/09/30	800 高雄市	S9 葡萄 進口 	219.8 	124.3 	94.4 	137.4 	 +  1	"1,836 "	 - 25	252266.4
111/09/30	800 高雄市	T1 西瓜 大西瓜 	25.0 	17.7 	15.0 	18.6 	  -  	"6,250 "	  -  	116250
111/09/30	800 高雄市	T3 西瓜 黑美人 	27.5 	21.7 	20.0 	22.5 	 +  6	"2,000 "	 +150	45000
111/09/30	800 高雄市	T5 西瓜 黃肉 	40.0 	32.5 	23.6 	32.2 	 -  4	"5,696 "	 + 13	183411.2
111/09/30	800 高雄市	T7 西瓜 秀鈴 	25.0 	23.0 	5.0 	19.8 	  -  	"1,080 "	  -  	21384
111/09/30	800 高雄市	V1 甜瓜 美濃 	80.0 	49.2 	35.0 	52.5 	 - 22	"1,200 "	 +  9	63000
111/09/30	800 高雄市	X69 蘋果 富士進口 	101.6 	66.7 	49.6 	70.3 	 -  3	"24,350 "	 + 18	1711805
111/09/30	800 高雄市	Y9 桃子 進口 	345.8 	327.3 	300.0 	325.6 	 +  5	"1,380 "	 + 17	449328
111/09/30	800 高雄市	Z1 柿子 紅柿 	43.4 	36.2 	30.7 	36.6 	 +  2	"1,572 "	 -  1	57535.2
111/09/30	800 高雄市	Z2 柿子 水柿 	43.8 	30.5 	30.0 	33.1 	 - 19	117 	 - 11	3872.7
111/09/30	800 高雄市	Z3 柿子 柿餅 	150.0 	150.0 	150.0 	150.0 	  -  	12 	  -  	1800
111/09/30	800 高雄市	Z4 柿子 甜柿 	113.3 	77.2 	61.1 	81.2 	 -  8	"1,294 "	 + 48	105072.8
111/10/01	800 高雄市	469 藍莓 進口 	475.0 	466.7 	450.0 	465.0 	 + 22	20 	 - 76	9300
111/10/01	800 高雄市	50 百香果 其他 	83.3 	70.3 	58.3 	70.5 	 +  6	234 	 -  3	16497
111/10/01	800 高雄市	51 百香果 改良種 	67.9 	42.5 	29.9 	45.1 	 - 11	"3,280 "	 + 24	147928
111/10/01	800 高雄市	72 小番茄 聖女 	100.0 	85.2 	80.0 	87.1 	 -  7	708 	 + 62	61666.8
111/10/01	800 高雄市	74 小番茄 玉女 	250.0 	216.7 	200.0 	220.0 	    0	120 	 + 33	26400
111/10/01	800 高雄市	811 火龍果 白肉 	32.8 	26.6 	17.4 	26.0 	 + 50	"1,105 "	 +112	28730
111/10/01	800 高雄市	812 火龍果 紅肉 	53.4 	35.3 	30.0 	37.9 	 + 10	"1,752 "	 + 51	66400.8
111/10/01	800 高雄市	91 其他  	21.8 	15.4 	15.0 	16.6 	 +  1	"1,339 "	 +  1	22227.4
111/10/01	800 高雄市	A1 香蕉  	32.4 	22.1 	14.9 	22.7 	 - 14	"5,068 "	 +  9	115043.6
111/10/01	800 高雄市	A2 香蕉 芭蕉紅芭蕉 	40.0 	40.0 	40.0 	40.0 	 + 43	350 	 - 69	14000
111/10/01	800 高雄市	B2 鳳梨 金鑽鳳梨 	35.0 	29.2 	25.0 	29.5 	 + 22	"1,397 "	 - 27	41211.5
111/10/01	800 高雄市	C0 椪柑 其他 	50.0 	49.9 	40.0 	47.9 	  -  	340 	  -  	16286
111/10/01	800 高雄市	C1 椪柑  	80.0 	66.7 	60.0 	68.0 	 + 70	500 	 +131	34000
111/10/01	800 高雄市	C9 椪柑 進口 	110.0 	89.8 	80.0 	91.9 	 + 25	"1,080 "	 - 36	99252
111/10/01	800 高雄市	E1 甜橙 柳橙 	30.0 	25.3 	20.0 	25.2 	 - 10	945 	 + 85	23814
111/10/01	800 高雄市	E9 甜橙 進口 	72.2 	59.3 	45.6 	59.1 	 + 15	"1,638 "	 - 29	96805.8
111/10/01	800 高雄市	F1 雜柑 檸檬 	55.9 	45.5 	34.1 	45.3 	 -  4	850 	 - 48	38505
111/10/01	800 高雄市	F4 雜柑 桔子 	70.0 	70.0 	70.0 	70.0 	 -  0	160 	 - 62	11200
111/10/01	800 高雄市	G2 黃金果  	89.5 	62.8 	60.0 	67.6 	 - 20	698 	 -  4	47184.8
111/10/01	800 高雄市	G3 酪梨  	66.1 	48.9 	40.0 	50.5 	 - 32	"3,205 "	 +180	161852.5
111/10/01	800 高雄市	G49 奇異果 進口 	200.0 	159.9 	118.5 	159.6 	 + 14	738 	 + 36	117784.8
111/10/01	800 高雄市	G9 波蘿蜜  	20.0 	20.0 	20.0 	20.0 	  -  	18 	  -  	360
111/10/01	800 高雄市	H3 柚子 紅柚 	20.0 	20.0 	20.0 	20.0 	 - 20	360 	 +150	7200
111/10/01	800 高雄市	H4 葡萄柚 紅肉 	25.0 	23.9 	20.0 	23.3 	  -  	324 	  -  	7549.2
111/10/01	800 高雄市	H49 葡萄柚 紅肉進口 	41.7 	39.6 	38.9 	39.8 	 +  2	"1,314 "	 + 12	52297.2
111/10/01	800 高雄市	I1 木瓜 網室紅肉 	40.0 	30.3 	17.7 	29.7 	 +  5	"9,102 "	 + 16	270329.4
111/10/01	800 高雄市	I4 木瓜 青木瓜 	20.0 	19.0 	16.0 	18.6 	 -  7	"1,400 "	 - 22	26040
111/10/01	800 高雄市	K2 龍眼 十月眼 	100.0 	67.5 	60.0 	72.5 	 - 30	192 	 - 77	13920
111/10/01	800 高雄市	K3 龍眼 粉殼 	80.0 	76.9 	60.0 	74.2 	 + 10	452 	 +  0	33538.4
111/10/01	800 高雄市	M3 楊桃 馬來亞種 	30.0 	30.0 	30.0 	30.0 	  -  	225 	  -  	6750
111/10/01	800 高雄市	O1 梨 橫山梨 	35.0 	30.8 	30.0 	31.5 	 + 26	306 	 - 49	9639
111/10/01	800 高雄市	O10 梨 寶島甘露梨 	90.5 	79.5 	70.0 	79.8 	 +  1	426 	 +  4	33994.8
111/10/01	800 高雄市	O4 梨 新興梨 	80.0 	64.7 	50.4 	64.9 	 -  2	"1,027 "	 - 22	66652.3
111/10/01	800 高雄市	O9 梨 其他進口 	167.2 	117.5 	107.6 	125.4 	 +  9	540 	 - 53	67716
111/10/01	800 高雄市	P1 番石榴 珍珠芭 	48.7 	35.8 	27.8 	36.8 	 - 13	"2,869 "	 +110	105579.2
111/10/01	800 高雄市	Q2 蓮霧 子彈型 	40.0 	40.0 	40.0 	40.0 	 - 20	126 	 - 13	5040
111/10/01	800 高雄市	S1 葡萄 巨峰 	119.2 	96.0 	56.3 	92.7 	 +  2	937 	 +111	86859.9
111/10/01	800 高雄市	S9 葡萄 進口 	278.4 	93.8 	36.4 	119.3 	 - 13	"3,399 "	 + 85	405500.7
111/10/01	800 高雄市	T1 西瓜 大西瓜 	20.0 	15.0 	15.0 	16.0 	 - 14	"3,420 "	 - 45	54720
111/10/01	800 高雄市	T3 西瓜 黑美人 	30.0 	25.4 	25.0 	26.3 	 + 17	800 	 - 60	21040
111/10/01	800 高雄市	T5 西瓜 黃肉 	37.5 	29.3 	25.0 	30.1 	 -  7	"5,084 "	 - 11	153028.4
111/10/01	800 高雄市	V1 甜瓜 美濃 	60.0 	45.0 	30.0 	45.0 	 - 14	600 	 - 50	27000
111/10/01	800 高雄市	W1 洋香瓜 網狀紅肉 	62.4 	41.3 	35.6 	44.4 	  -  	"2,060 "	  -  	91464
111/10/01	800 高雄市	W6 洋香瓜 光面綠肉 	60.0 	42.9 	40.0 	45.7 	  -  	350 	  -  	15995
111/10/01	800 高雄市	X69 蘋果 富士進口 	99.4 	69.5 	56.9 	72.9 	 +  4	"26,114 "	 +  7	1903710.6
111/10/01	800 高雄市	Y9 桃子 進口 	347.2 	317.7 	300.5 	320.2 	 -  2	"1,245 "	 - 10	398649
111/10/01	800 高雄市	Z1 柿子 紅柿 	49.4 	37.4 	35.0 	39.3 	 +  7	"1,260 "	 - 20	49518
111/10/01	800 高雄市	Z2 柿子 水柿 	50.0 	50.0 	50.0 	50.0 	 + 51	150 	 + 28	7500
111/10/01	800 高雄市	Z3 柿子 柿餅 	150.0 	111.1 	100.0 	116.7 	 - 22	36 	 +200	4201.2
111/10/01	800 高雄市	Z4 柿子 甜柿 	108.3 	83.5 	70.0 	85.8 	 +  6	864 	 - 33	74131.2
111/10/02	800 高雄市	469 藍莓 進口 	500.0 	500.0 	500.0 	500.0 	 +  8	32 	 + 60	16000
111/10/02	800 高雄市	50 百香果 其他 	83.3 	65.6 	58.3 	67.7 	 -  4	240 	 +  3	16248
111/10/02	800 高雄市	51 百香果 改良種 	75.1 	47.8 	31.3 	50.0 	 + 11	"2,195 "	 - 33	109750
111/10/02	800 高雄市	72 小番茄 聖女 	125.0 	125.0 	125.0 	125.0 	 + 44	180 	 - 75	22500
111/10/02	800 高雄市	74 小番茄 玉女 	300.0 	250.0 	200.0 	250.0 	 + 14	168 	 + 40	42000
111/10/02	800 高雄市	811 火龍果 白肉 	34.3 	27.9 	21.1 	27.8 	 +  7	165 	 - 85	4587
111/10/02	800 高雄市	812 火龍果 紅肉 	46.8 	36.3 	30.0 	37.1 	 -  2	"1,332 "	 - 24	49417.2
111/10/02	800 高雄市	91 其他  	30.0 	30.0 	30.0 	30.0 	 + 81	288 	 - 78	8640
111/10/02	800 高雄市	919 其他 進口 	75.0 	68.1 	65.0 	68.8 	  -  	"2,600 "	  -  	178880
111/10/02	800 高雄市	A1 香蕉  	35.0 	26.1 	19.9 	26.6 	 + 17	"4,410 "	 - 13	117306
111/10/02	800 高雄市	A2 香蕉 芭蕉紅芭蕉 	30.0 	30.0 	30.0 	30.0 	 - 25	480 	 + 37	14400
111/10/02	800 高雄市	B2 鳳梨 金鑽鳳梨 	30.0 	30.0 	30.0 	30.0 	 +  2	300 	 - 79	9000
111/10/02	800 高雄市	C1 椪柑  	80.0 	67.4 	50.0 	66.4 	 -  2	438 	 - 12	29083.2
111/10/02	800 高雄市	C9 椪柑 進口 	115.0 	87.4 	72.0 	89.8 	 -  2	"3,020 "	 +180	271196
111/10/02	800 高雄市	E1 甜橙 柳橙 	25.0 	25.0 	25.0 	25.0 	 -  1	330 	 - 65	8250
111/10/02	800 高雄市	E9 甜橙 進口 	66.3 	49.4 	45.1 	51.9 	 - 12	"2,394 "	 + 46	124248.6
111/10/02	800 高雄市	F1 雜柑 檸檬 	55.0 	51.8 	36.6 	49.4 	 +  9	"1,456 "	 + 71	71926.4
111/10/02	800 高雄市	F4 雜柑 桔子 	75.0 	70.0 	65.0 	70.0 	    0	400 	 +150	28000
111/10/02	800 高雄市	G2 黃金果  	92.6 	84.9 	70.0 	83.5 	 + 24	227 	 - 67	18954.5
111/10/02	800 高雄市	G3 酪梨  	60.0 	49.7 	45.0 	50.8 	 +  1	521 	 - 84	26466.8
111/10/02	800 高雄市	G49 奇異果 進口 	206.5 	179.8 	131.8 	175.5 	 + 10	843 	 + 14	147946.5
111/10/02	800 高雄市	H1 柚子 文旦 	20.0 	20.0 	20.0 	20.0 	  -  	480 	  -  	9600
111/10/02	800 高雄市	H2 柚子 白柚 	20.0 	20.0 	20.0 	20.0 	  -  	135 	  -  	2700
111/10/02	800 高雄市	H41 葡萄柚 紅寶石 	20.0 	20.0 	20.0 	20.0 	  -  	264 	  -  	5280
111/10/02	800 高雄市	H49 葡萄柚 紅肉進口 	38.9 	38.9 	38.9 	38.9 	 -  2	"1,080 "	 - 18	42012
111/10/02	800 高雄市	H5 葡萄柚 白肉 	8.9 	8.9 	8.9 	8.9 	  -  	36 	  -  	320.4
111/10/02	800 高雄市	I1 木瓜 網室紅肉 	31.6 	25.7 	16.0 	25.0 	 - 16	"6,336 "	 - 30	158400
111/10/02	800 高雄市	I4 木瓜 青木瓜 	20.0 	20.0 	20.0 	20.0 	 +  8	700 	 - 50	14000
111/10/02	800 高雄市	K2 龍眼 十月眼 	100.0 	83.1 	80.0 	85.9 	 + 18	306 	 + 59	26285.4
111/10/02	800 高雄市	N9 李 進口 	250.0 	245.9 	240.0 	245.6 	  -  	90 	  -  	22104
111/10/02	800 高雄市	O10 梨 寶島甘露梨 	120.0 	87.6 	70.0 	90.6 	 + 14	"1,020 "	 +139	92412
111/10/02	800 高雄市	O4 梨 新興梨 	70.0 	60.0 	50.0 	60.0 	 -  8	144 	 - 86	8640
111/10/02	800 高雄市	O7 梨 鳥梨 	60.0 	60.0 	60.0 	60.0 	  -  	100 	  -  	6000
111/10/02	800 高雄市	O9 梨 其他進口 	182.8 	115.7 	107.3 	127.4 	 +  2	"1,680 "	 +211	214032
111/10/02	800 高雄市	P1 番石榴 珍珠芭 	40.0 	34.3 	21.4 	32.9 	 - 11	522 	 - 82	17173.8
111/10/02	800 高雄市	S1 葡萄 巨峰 	120.0 	97.7 	80.0 	98.6 	 +  6	645 	 - 31	63597
111/10/02	800 高雄市	S9 葡萄 進口 	296.0 	154.7 	100.0 	172.0 	 + 44	"1,802 "	 - 47	309944
111/10/02	800 高雄市	T1 西瓜 大西瓜 	25.0 	17.8 	15.0 	18.7 	 + 17	"5,470 "	 + 60	102289
111/10/02	800 高雄市	T5 西瓜 黃肉 	35.0 	28.9 	25.0 	29.4 	 -  2	"2,928 "	 - 42	86083.2
111/10/02	800 高雄市	V1 甜瓜 美濃 	60.0 	60.0 	60.0 	60.0 	 + 33	270 	 - 55	16200
111/10/02	800 高雄市	W1 洋香瓜 網狀紅肉 	50.0 	42.2 	40.0 	43.3 	 -  2	135 	 - 93	5845.5
111/10/02	800 高雄市	W7 洋香瓜 光面白肉 	50.0 	50.0 	50.0 	50.0 	  -  	288 	  -  	14400
111/10/02	800 高雄市	X69 蘋果 富士進口 	99.1 	68.5 	60.4 	73.0 	 +  0	"21,218 "	 - 19	1548914
111/10/02	800 高雄市	Y9 桃子 進口 	348.8 	317.1 	291.2 	318.2 	 -  1	680 	 - 45	216376
111/10/02	800 高雄市	Z1 柿子 紅柿 	47.3 	34.7 	30.0 	36.3 	 -  8	"1,926 "	 + 53	69913.8
111/10/02	800 高雄市	Z2 柿子 水柿 	45.9 	45.0 	45.0 	45.2 	 - 10	165 	 + 10	7458
111/10/02	800 高雄市	Z4 柿子 甜柿 	119.1 	83.4 	56.0 	85.1 	 -  1	"1,322 "	 + 53	112502.2
111/10/04	800 高雄市	31 釋迦  	100.0 	77.9 	70.0 	80.7 	  -  	411 	  -  	33167.7
111/10/04	800 高雄市	469 藍莓 進口 	500.0 	466.7 	450.0 	470.0 	 -  6	20 	 - 38	9400
111/10/04	800 高雄市	50 百香果 其他 	83.3 	65.6 	58.3 	67.7 	    0	240 	    0	16248
111/10/04	800 高雄市	51 百香果 改良種 	75.2 	46.1 	32.1 	49.1 	 -  2	"3,186 "	 + 45	156432.6
111/10/04	800 高雄市	70 小番茄 其他 	125.0 	125.0 	125.0 	125.0 	  -  	200 	  -  	25000
111/10/04	800 高雄市	72 小番茄 聖女 	125.0 	104.6 	60.0 	99.8 	 - 20	"1,332 "	 +640	132933.6
111/10/04	800 高雄市	74 小番茄 玉女 	330.0 	306.7 	203.1 	290.6 	 + 16	320 	 + 90	92992
111/10/04	800 高雄市	811 火龍果 白肉 	53.9 	37.7 	28.0 	39.0 	 + 40	525 	 +218	20475
111/10/04	800 高雄市	812 火龍果 紅肉 	44.2 	29.6 	25.0 	31.6 	 - 15	"3,537 "	 +166	111769.2
111/10/04	800 高雄市	91 其他  	21.2 	19.4 	15.0 	18.9 	 - 37	"2,216 "	 +669	41882.4
111/10/04	800 高雄市	919 其他 進口 	140.0 	81.2 	75.0 	91.7 	 + 33	"1,750 "	 - 33	160475
111/10/04	800 高雄市	A1 香蕉  	38.5 	26.2 	20.0 	27.4 	 +  3	"4,250 "	 -  4	116450
111/10/04	800 高雄市	A2 香蕉 芭蕉紅芭蕉 	40.0 	32.8 	30.0 	33.7 	 + 12	760 	 + 58	25612
111/10/04	800 高雄市	B2 鳳梨 金鑽鳳梨 	36.0 	32.1 	26.2 	31.7 	 +  6	"2,740 "	 +813	86858
111/10/04	800 高雄市	C0 椪柑 其他 	40.0 	40.0 	40.0 	40.0 	  -  	288 	  -  	11520
111/10/04	800 高雄市	C1 椪柑  	77.2 	58.7 	50.0 	60.6 	 -  9	"1,032 "	 +136	62539.2
111/10/04	800 高雄市	C9 椪柑 進口 	120.0 	104.4 	90.0 	104.7 	 + 17	870 	 - 71	91089
111/10/04	800 高雄市	E1 甜橙 柳橙 	30.0 	24.8 	20.0 	24.9 	 -  0	"1,284 "	 +289	31971.6
111/10/04	800 高雄市	E9 甜橙 進口 	45.6 	45.6 	45.6 	45.6 	 - 12	432 	 - 82	19699.2
111/10/04	800 高雄市	F1 雜柑 檸檬 	53.7 	44.6 	40.0 	45.5 	 -  8	"1,365 "	 -  6	62107.5
111/10/04	800 高雄市	F4 雜柑 桔子 	70.0 	70.0 	70.0 	70.0 	    0	200 	 - 50	14000
111/10/04	800 高雄市	G2 黃金果  	84.9 	72.2 	64.0 	73.1 	 - 12	881 	 +288	64401.1
111/10/04	800 高雄市	G3 酪梨  	64.6 	43.8 	40.0 	47.2 	 -  7	"2,838 "	 +445	133953.6
111/10/04	800 高雄市	G49 奇異果 進口 	196.5 	147.5 	118.5 	151.5 	 - 14	"1,011 "	 + 20	153166.5
111/10/04	800 高雄市	H4 葡萄柚 紅肉 	25.0 	22.3 	20.0 	22.4 	  -  	399 	  -  	8937.6
111/10/04	800 高雄市	H41 葡萄柚 紅寶石 	25.0 	20.9 	20.0 	21.6 	 +  8	672 	 +155	14515.2
111/10/04	800 高雄市	H5 葡萄柚 白肉 	20.0 	20.0 	20.0 	20.0 	 +125	135 	 +275	2700
111/10/04	800 高雄市	I1 木瓜 網室紅肉 	40.0 	32.3 	16.9 	30.8 	 + 23	"9,501 "	 + 50	292630.8
111/10/04	800 高雄市	I4 木瓜 青木瓜 	20.0 	20.0 	16.6 	19.3 	 -  3	836 	 + 19	16134.8
111/10/04	800 高雄市	K3 龍眼 粉殼 	95.6 	80.0 	78.4 	82.8 	  -  	558 	  -  	46202.4
111/10/04	800 高雄市	K4 龍眼 龍眼乾帶殼 	100.0 	100.0 	100.0 	100.0 	  -  	6 	  -  	600
111/10/04	800 高雄市	O10 梨 寶島甘露梨 	120.0 	93.5 	70.0 	94.1 	 +  4	"1,030 "	 +  1	96923
111/10/04	800 高雄市	O4 梨 新興梨 	70.0 	58.8 	50.0 	59.3 	 -  1	"1,206 "	 +738	71515.8
111/10/04	800 高雄市	O9 梨 其他進口 	154.0 	110.2 	96.7 	116.2 	 -  9	"1,295 "	 - 23	150479
111/10/04	800 高雄市	P1 番石榴 珍珠芭 	50.0 	32.1 	23.0 	33.9 	 +  3	"3,686 "	 +606	124955.4
111/10/04	800 高雄市	S1 葡萄 巨峰 	120.0 	90.0 	70.0 	92.0 	 -  7	651 	 +  1	59892
111/10/04	800 高雄市	S9 葡萄 進口 	361.9 	150.0 	88.9 	180.2 	 +  5	"1,639 "	 -  9	295347.8
111/10/04	800 高雄市	T1 西瓜 大西瓜 	30.0 	24.9 	23.0 	25.5 	 + 36	"8,260 "	 + 51	210630
111/10/04	800 高雄市	T3 西瓜 黑美人 	32.8 	27.9 	25.0 	28.3 	  -  	"1,325 "	  -  	37497.5
111/10/04	800 高雄市	T5 西瓜 黃肉 	40.0 	28.8 	25.0 	30.3 	 +  3	"6,390 "	 +118	193617
111/10/04	800 高雄市	V1 甜瓜 美濃 	50.0 	50.0 	50.0 	50.0 	 - 17	240 	 - 11	12000
111/10/04	800 高雄市	W1 洋香瓜 網狀紅肉 	77.4 	55.7 	39.3 	56.8 	 + 31	"2,025 "	 +999	115020
111/10/04	800 高雄市	X0 蘋果 其他 	161.6 	101.5 	80.0 	109.2 	  -  	519 	  -  	56674.8
111/10/04	800 高雄市	X69 蘋果 富士進口 	97.0 	69.1 	57.1 	72.3 	 -  1	"23,254 "	 + 10	1681264.2
111/10/04	800 高雄市	Y9 桃子 進口 	351.5 	328.6 	295.1 	326.5 	 +  3	"1,430 "	 +110	466895
111/10/04	800 高雄市	Z1 柿子 紅柿 	49.5 	36.4 	31.4 	38.0 	 +  5	"1,110 "	 - 42	42180
111/10/04	800 高雄市	Z3 柿子 柿餅 	149.0 	102.2 	80.0 	107.1 	  -  	62 	  -  	6640.2
111/10/04	800 高雄市	Z4 柿子 甜柿 	108.9 	79.9 	60.0 	81.7 	 -  4	"1,864 "	 + 41	152288.8
111/10/05	800 高雄市	469 藍莓 進口 	425.0 	425.0 	425.0 	425.0 	 - 10	8 	 - 60	3400
111/10/05	800 高雄市	50 百香果 其他 	83.3 	69.7 	58.3 	70.2 	 +  4	228 	 -  5	16005.6
111/10/05	800 高雄市	51 百香果 改良種 	67.5 	43.9 	31.6 	46.2 	 -  6	"2,434 "	 - 24	112450.8
111/10/05	800 高雄市	72 小番茄 聖女 	130.0 	130.0 	117.6 	127.5 	 + 28	218 	 - 84	27795
111/10/05	800 高雄市	74 小番茄 玉女 	330.0 	304.6 	200.0 	288.8 	 -  1	240 	 - 25	69312
111/10/05	800 高雄市	811 火龍果 白肉 	50.5 	45.2 	28.4 	42.9 	 + 10	320 	 - 39	13728
111/10/05	800 高雄市	812 火龍果 紅肉 	52.5 	34.4 	30.0 	37.1 	 + 17	"1,804 "	 - 49	66928.4
111/10/05	800 高雄市	859 榴槤 進口 	141.7 	141.7 	141.7 	141.7 	  -  	24 	  -  	3400.8
111/10/05	800 高雄市	91 其他  	25.3 	20.0 	19.1 	20.9 	 + 11	"1,428 "	 - 36	29845.2
111/10/05	800 高雄市	919 其他 進口 	75.0 	70.3 	70.0 	71.2 	 - 22	"2,020 "	 + 15	143824
111/10/05	800 高雄市	A1 香蕉  	35.0 	25.5 	20.0 	26.3 	 -  4	"3,750 "	 - 12	98625
111/10/05	800 高雄市	B2 鳳梨 金鑽鳳梨 	34.2 	27.8 	20.0 	27.5 	 - 13	"1,200 "	 - 56	33000
